更新时间,#genre#
CCTV1,https://stream1.freetv.fun/df7cf71b3e02015b9029ac087b3eec56fde92fd81d162962570629faec293037.m3u8
CCTV1,http://fxgm.fxjf.work:19901/tsfile/live/0001_1.m3u8
CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=7653cf8ec6440c201ccd67dfdbdd9a4c8401078f6b4cef8fc9258c372e1780fa8e3c5de722f5ac2cda4bd2291ccdf287a6caaac860219844ccf49b78b010dec5742f609b951e599c4b873bf8ad
CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=701afbfc9d2f77d62a9cc2f9479ecde3db6cef36d454660b5d2f0ffb3a1017d0e04c2e19dcbb7c344d80cfb64e43e90dd66c458476898ee612d0e2e9261645fcfc0d32fb90cdf2021d89c4877a
CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=b6a50213ea411edfdeda0e4c7abb5985d6a4f4c3d2f34274d4906fe15400b56f0a5a4ae5fb1d8e0ba25591ea3977d8cc6e1a4faa5a316308a146dfe83d122086fb13709fb6495fea020b068333
CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=80908303af21bc464e188f7e6e33e325e8ac7cc103c5c0c6353cc836f0908085ba7e93a6689a2d96daf2f163fd9d3732ba71e1288a2e8bb2bf6ed82066df1e6eafbedc4ce9a9f3aa896c0e4cd9
CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=d46a7802f5e358560129ef9519cb7db38f9f355847dd255fb5ac47a4bf8e3c6b5b980b45749fb1cb373b654d43a6fc41c66a124ad66ee40a80f07e155334fe6f023993dc3f284f86ab66653797
CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
CCTV1,http://qjrhc.jydjd.top:2911/udp/224.1.100.90:11111
CCTV1,http://ygbh.site/php/bfgd.php?id=489
CCTV1,http://183.223.157.33:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://ygbh.site/php/bfgd.php?id=201
CCTV1,http://sh.lnott.top:880/dx01.m3u8
CCTV1,https://cc06.tv12.xyz/1.m3u8
CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=b0831136e327a93587e1920b5595d227c66a7f1a6aabb8e7532bc0682db88a37af6a27b88fde476a02c5f83db38f3b3e864bcf981c57f7fed9877095a1e2fac1a149f0f8869c5c1dc147bee7be
CCTV1,http://113.57.111.4:1111/tsfile/live/1000_1.m3u8
CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=616bff0550349c6e67acff477cb46f9414058f2f80a6037f87e37174fab7a88ce43007f82993964b9222c5578037b6435c076ec1a3cd9712bffad24d5fb5293d9665b5fce5f6d1ec1012231552
CCTV1,http://111.14.181.15:9901/tsfile/live/0001_1.m3u8
CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=2a6c4fb9cc8f7f2e3b74e061cd6015c3fac382e2bed56fc0e7ec642cda0243f33539c8b831a81a788ef263a552c1fc2e83f85c3aca1c5ac20b670cab6b54dd26fb6cfd1adfd5a289207103e06b
CCTV1,http://fm1077.serv00.net/Smart.php?id=cctv1
CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=184a95f0cdaaf7c1f3c7b4cd06d432af7234562e68074726eac10898c158cf1eea49819ced71b5e3d2f3ea0023ff71f8062e39a0a92ffd236a2c1ef4a30ca7f3cb03548908d23e6c6d685437e2
CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=ba552a2083efcc0e9cac8e15f58b13e090dab068fdb3997d064fd7e6e5f165824a5caaa619f3447f77d75712ad65bd76cb137741f46b0a28cb1afc020328b9b4ec1d3f8e8fed80beb6245b6544
CCTV1,http://www.freetv.top/migu/608807420.m3u8?migutoken=491f039071b1e5ca7ea22dab208a3373abd0aa38187ac74446778154f03126d09cf16f03bab30bbbe6b3654715b39584417cebbd010b1b65144b4d683dc814c330efffb70a09c7630ddbb49120
CCTV1,https://stream1.freetv.fun/5d284520daa692f05f56035b16d3664f0e1d00c595102fbb480bdd9365d80e12.ctv
CCTV1,http://ygbh.site/php/bfgd.php?id=484
CCTV1,http://ygbh.site/php/bfgd.php?id=488
CCTV1,http://113.25.252.226:9901/tsfile/live/0001_1.m3u8
CCTV1,http://45.145.229.71:8866/TVOD/6000000001000029752/wasusyt/index.m3u8
CCTV1,http://113.140.12.230:8888/newlive/live/hls/2/live.m3u8
CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
CCTV1,http://219.128.121.202:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://221.226.51.220:50081/newlive/live/hls/1/live.m3u8
CCTV1,http://58.210.168.86:10800/newlive/live/hls/1/live.m3u8
CCTV1,http://60.223.224.176:8888/newlive/live/hls/2/live.m3u8?
CCTV1,http://lt.hxtre.com:35455/itv/1000000005000265001.m3u8?cdn=ystenlive
CCTV1,http://112.99.193.34:9901/tsfile/live/1017_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
CCTV1,rtsp://60.13.27.115/PLTV/88888910/224/3221225567/10000100000000060000000000107347_0.smil
CCTV1,rtsp://115.85.205.19/PLTV/88888910/224/3221225567/10000100000000060000000000107347_0.smil
CCTV1,rtsp://115.153.245.70/PLTV/88888888/224/3221225517/iptv7949.smil
CCTV1,rtsp://115.153.247.80/PLTV/88888888/224/3221225517/iptv7949.smil
CCTV1,rtsp://115.153.230.145/PLTV/88888888/224/3221225517/iptv7949.smil
CCTV1,rtsp://115.153.222.112:554/PLTV/88888888/224/3221225517/iptv7949.smil
CCTV1,http://nas.suntao.online:35455/itv/6000000001000029752.m3u8?cdn=wasusyt
CCTV1,https://migu.188766.xyz/?migutoken=e148b21c7376f378ac2589557117a4ec&id=CCTV1&type=yy
CCTV1,https://migu.188766.xyz/?migutoken=83b815014cf40cf131126a928c1e1ca6&id=CCTV1&type=yy
CCTV1,http://106.52.196.79:80/TV/mui.php?id=cctv1
CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
CCTV1,http://t.061899.xyz/tl/dq.php?id=cctv1
CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
CCTV1,http://1.195.131.251:9909/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://1.197.248.215:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://1.197.249.61:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://1.197.254.98:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://1.199.243.15:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://106.111.244.182:60001/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://115.48.163.254:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://119.36.78.50:9981/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://123.149.42.183:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://123.149.42.75:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://123.154.153.23:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://123.160.234.239:9901/tsfile/live/0001_1.m3u8
CCTV1,http://123.53.31.232:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://125.42.149.192:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://125.42.150.152:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://125.43.252.243:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://125.43.255.84:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://171.15.157.71:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://171.38.150.195:8082/tsfile/live/0001_1.m3u8
CCTV1,http://171.38.79.147:8181/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://171.8.189.234:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://182.114.215.95:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://182.120.140.75:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://182.91.124.60:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://183.185.254.246:9999/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://183.186.89.104:8899/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://183.66.15.146:60901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://222.142.70.204:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://222.173.108.238:352/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://39.165.44.179:9901/tsfile/live/0001_1.m3u8
CCTV1,http://42.231.221.160:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://42.48.80.240:9002/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://58.46.28.144:9999/tsfile/live/0001_1.m3u8
CCTV1,http://123.9.74.116:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://115.59.9.30:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://182.123.141.251:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://182.124.209.242:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://182.126.124.152:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://1.192.72.243:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://110.72.85.234:808/hls/1/index.m3u8
CCTV1,http://113.101.119.27:808/hls/113/index.m3u8
CCTV1,http://113.102.160.218:8089/hls/1/index.m3u8
CCTV1,http://113.65.162.209:8081/hls/1/index.m3u8
CCTV1,http://115.58.217.231:60001/hls/1/index.m3u8
CCTV1,http://123.10.76.92:808/hls/1/index.m3u8
CCTV1,http://123.10.79.208:808/hls/1/index.m3u8
CCTV1,http://123.10.79.62:808/hls/1/index.m3u8
CCTV1,http://123.10.79.83:808/hls/1/index.m3u8
CCTV1,http://171.8.73.197:8888/hls/1/index.m3u8
CCTV1,http://182.122.74.33:8089/hls/1/index.m3u8
CCTV1,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226163/1.m3u8
CCTV1,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv1
CCTV1,http://112.46.105.20:8009/hls/501/index.m3u8
CCTV1,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227262/index.m3u8
CCTV1,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv1hd/1200/index.m3u8?msisdn=20250915090038b6e10586d1e2407eba19e7753ca8a13a&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20250915090038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=106.13.250.89&SecurityKey=20250915090038&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=5ea2c7a2f660305299b053a76852c677&ddCalcu=757ee6a1c282c0578a627fa6365003b09592
CCTV1,http://183.222.242.31:8088/hls/1/index.m3u8
CCTV1,http://61.184.46.85:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://go.bkpcp.top/mg/cctv1
CCTV1,http://yc.myds.me:35455/itv/1000000005000265001.m3u8?cdn=ystenlive
CCTV1,http://zjzcf.synology.me:35455/gaoma/cctv1.m3u8
CCTV1,http://[2409:8087:1a15:10d1::34]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV1,http://183.220.20.17:4321/rtp/239.11.0.65:5140
CCTV1,http://113.106.171.234:8899/rtp/239.20.0.104:2006
CCTV1,http://113.106.171.234:8899/rtp/239.20.0.96:3016
CCTV1,http://116.234.77.27:4022/rtp/239.45.3.145:5140
CCTV1,http://116.237.68.198:4022/rtp/239.45.3.145:5140
CCTV1,http://180.154.61.39:4022/rtp/239.45.3.145:5140
CCTV1,http://180.165.1.43:9898/rtp/239.45.3.145:5140
CCTV1,http://180.165.12.90:4022/rtp/239.45.3.145:5140
CCTV1,http://180.165.6.137:4022/rtp/239.45.3.145:5140
CCTV1,http://180.165.6.184:4022/rtp/239.45.3.145:5140
CCTV1,http://223.167.230.154:4022/rtp/239.45.3.145:5140
CCTV1,http://223.167.245.215:8001/rtp/239.45.3.145:5140
CCTV1,http://114.100.195.67:4022/rtp/238.1.78.166:7200
CCTV1,http://114.107.46.94:8188/rtp/238.1.78.166:7200
CCTV1,http://183.162.105.121:8888/rtp/238.1.78.166:7200
CCTV1,http://60.172.82.228:8686/rtp/238.1.78.166:7200
CCTV1,http://1.195.208.147:8822/rtp/239.16.20.1:10010
CCTV1,http://106.45.2.146:4000/rtp/239.121.4.113:8636
CCTV1,http://111.113.89.159:2000/rtp/239.121.4.113:8636
CCTV1,http://171.113.216.147:4022/rtp/239.254.96.96:8550
CCTV1,http://58.48.105.149:4022/rtp/239.254.96.96:8550
CCTV1,http://106.59.2.131:55555/rtp/239.200.200.2:8080
CCTV1,http://106.59.2.131:55555/rtp/239.200.200.14:8852
CCTV1,http://106.59.2.131:55555/rtp/239.200.201.45:8800
CCTV1,http://106.59.2.131:55555/rtp/239.200.200.117:8712
CCTV1,http://106.59.2.49:55555/rtp/239.200.200.2:8080
CCTV1,http://106.59.2.49:55555/rtp/239.200.200.14:8852
CCTV1,http://106.59.2.49:55555/rtp/239.200.201.45:8800
CCTV1,http://106.59.2.49:55555/rtp/239.200.200.117:8712
CCTV1,http://180.213.170.24:8188/rtp/239.5.1.4:5000
CCTV1,http://111.127.156.228:51234/rtp/239.29.0.113:5000
CCTV1,http://120.40.60.223:1000/rtp/239.61.3.61:9884
CCTV1,http://117.86.50.182:8888/rtp/239.49.8.129:6000
CCTV1,http://117.86.50.182:8888/rtp/239.49.8.19:9614
CCTV1,http://117.86.51.74:8888/rtp/239.49.8.129:6000
CCTV1,http://117.86.51.74:8888/rtp/239.49.8.19:9614
CCTV1,http://218.86.184.236:4022/rtp/238.255.2.91:5999
CCTV1,http://218.86.187.59:8188/rtp/238.255.2.91:5999
CCTV1,http://61.159.134.140:4022/rtp/238.255.2.91:5999
CCTV1,http://61.159.135.91:4022/rtp/238.255.2.91:5999
CCTV1,http://220.167.170.137:4000/rtp/239.120.1.119:8260
CCTV1,http://220.167.170.137:4000/rtp/239.120.1.120:8778
CCTV1,http://36.49.52.132:8800/rtp/239.37.0.235:5540
CCTV1,http://36.49.52.132:8800/rtp/239.37.0.224:5540
CCTV1,http://36.49.52.132:8800/rtp/239.37.0.149:5540
CCTV1,http://36.49.52.132:8800/rtp/239.37.0.152:5540
CCTV1,http://106.86.155.99:20001/rtp/235.254.198.51:1480
CCTV1,http://119.84.192.24:7777/rtp/235.254.198.51:1480
CCTV1,http://117.39.34.100:4022/rtp/239.112.205.59:5140
CCTV1,http://125.76.196.136:8899/rtp/239.112.205.59:5140
CCTV1,http://125.76.196.223:8899/rtp/239.112.205.59:5140
CCTV1,http://125.76.196.29:8899/rtp/239.112.205.59:5140
CCTV1,http://125.76.196.44:8899/rtp/239.112.205.59:5140
CCTV1,http://36.46.98.147:8025/rtp/239.112.205.59:5140
CCTV1,http://36.46.98.14:8025/rtp/239.112.205.59:5140
CCTV1,http://106.116.243.22:9999/rtp/239.254.200.45:8008
CCTV1,http://111.226.232.97:10010/rtp/239.254.200.45:8008
CCTV1,http://27.184.65.134:58888/rtp/239.254.200.45:8008
CCTV1,http://112.66.81.142:8188/rtp/239.253.64.120:5140
CCTV1,http://223.198.240.6:4000/rtp/239.253.64.120:5140
CCTV1,http://115.171.216.58:4000/rtp/225.1.8.1:8008
CCTV1,http://115.171.216.58:4000/rtp/225.1.8.33:8002
CCTV1,http://115.171.216.58:4000/rtp/225.1.8.53:8060
CCTV1,http://115.171.216.58:4000/rtp/225.1.8.81:8176
CCTV1,http://115.171.216.58:4000/rtp/225.1.8.126:8002
CCTV1,http://115.171.216.58:4000/rtp/225.1.8.194:4120
CCTV1,http://115.171.216.58:4000/rtp/225.1.8.210:8068
CCTV1,http://115.171.216.80:4000/rtp/225.1.8.1:8008
CCTV1,http://115.171.216.80:4000/rtp/225.1.8.33:8002
CCTV1,http://115.171.216.80:4000/rtp/225.1.8.53:8060
CCTV1,http://115.171.216.80:4000/rtp/225.1.8.81:8176
CCTV1,http://115.171.216.80:4000/rtp/225.1.8.126:8002
CCTV1,http://115.171.216.80:4000/rtp/225.1.8.194:4120
CCTV1,http://115.171.216.80:4000/rtp/225.1.8.210:8068
CCTV1,http://115.58.216.54:4000/rtp/225.1.4.73:1102
CCTV1,http://113.56.95.223:8889/rtp/228.0.0.1:6108
CCTV1,http://122.189.103.2:8010/rtp/228.0.0.1:6108
CCTV1,http://122.189.103.4:8888/rtp/228.0.0.1:6108
CCTV1,http://1.58.246.199:4001/rtp/229.58.190.151:5000
CCTV1,http://1.58.246.199:4001/rtp/229.58.190.72:5000
CCTV1,http://218.8.87.96:4000/rtp/229.58.190.151:5000
CCTV1,http://218.8.87.96:4000/rtp/229.58.190.72:5000
CCTV1,http://114.241.215.252:4022/rtp/239.3.1.129:8008
CCTV1,http://114.241.255.166:4022/rtp/239.3.1.129:8008
CCTV1,http://114.254.36.52:8888/rtp/239.3.1.129:8008
CCTV1,http://114.254.39.135:18888/rtp/239.3.1.129:8008
CCTV1,http://39.77.26.122:4002/rtp/239.253.254.77:8000
CCTV1,http://39.77.26.122:4002/rtp/239.253.254.89:8000
CCTV1,http://111.162.205.19:8686/rtp/225.1.1.120:5002
CCTV1,http://117.12.150.111:4022/rtp/225.1.1.120:5002
CCTV1,http://121.29.141.59:4022/rtp/239.253.92.83:8012
CCTV1,http://116.2.175.250:4010/rtp/232.0.0.27:1234
CCTV1,http://61.176.24.78:40001/rtp/232.0.0.27:1234
CCTV1,http://117.174.25.254:8188/rtp/239.0.0.10:5140
CCTV1,http://221.10.226.195:5000/rtp/239.0.0.10:5140
CCTV1,http://113.58.7.33:8188/rtp/239.254.96.82:7640
CCTV1,http://112.109.206.106:9999/rtp/239.255.40.35:8208
CCTV1,http://118.78.196.126:55555/rtp/226.0.2.153:9136
CCTV1,http://110.42.54.199:35455/mgtv/608807420.m3u8
CCTV1,http://106.53.99.30/tv/20250717.php?id=0001
CCTV1,http://home.kuaidi521.com:35455/bptv/10000100000000050000000003864351.m3u8
CCTV1,http://3501776.xyz:35455/bptv/10000100000000050000000003864351.m3u8
CCTV1,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003864351.m3u8
CCTV1,http://36.105.100.208:35455/bptv/10000100000000050000000003864351.m3u8
CCTV1,http://223.166.74.79:10030/bptv/10000100000000050000000003864351.m3u8
CCTV1,http://59.174.90.205:5555/bptv/10000100000000050000000003864351.m3u8
CCTV1,http://114.32.59.86:7000/bptv/10000100000000050000000003864351.m3u8
CCTV1,http://yemingjkl.x3322.net:35455/bptv/10000100000000050000000003864351.m3u8
CCTV1,http://cc.95279527.space:35455/bptv/10000100000000050000000003864351.m3u8
